"","abdt","tg","inuidur1","inuidur2","female","black","hispanic","othrace","dep","q1","q2","q3","q4","q5","q6","recall","agelt35","agegt54","durable","nondurable","lusd","husd","muld"
"277",10579,3,10,10,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
"278",10684,2,13,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"279",10726,6,20,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"280",10698,2,27,27,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"281",10593,3,6,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"282",10621,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
"283",10754,6,4,4,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"284",10712,6,15,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"285",10810,2,27,27,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"286",10516,2,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
"287",10621,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"288",10607,0,28,23,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"289",10845,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"290",10670,2,5,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"291",10628,2,27,27,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"292",10789,5,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"293",10782,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"294",10698,4,9,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"295",10530,2,4,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"296",10705,6,28,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"297",10551,5,24,24,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"298",10775,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"299",10621,3,8,8,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"300",10593,0,23,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"301",10481,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"302",10873,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"303",10523,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"304",10663,3,2,2,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"305",10768,2,16,16,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"306",10866,2,28,25,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
"307",10768,5,11,11,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
"308",10817,3,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"309",10600,3,11,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"310",10796,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"311",10796,1,28,11,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"312",10712,2,22,22,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"313",10866,2,27,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"314",10579,4,3,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
"315",10859,3,27,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
"316",10733,4,10,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"317",10663,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"318",10593,6,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"319",10733,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"320",10803,0,19,19,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"321",10845,0,1,1,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"322",10698,5,18,18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
"323",10656,0,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"324",10831,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"325",10621,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
"326",10677,6,18,18,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"327",10600,4,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"328",10698,1,30,30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"329",10768,5,27,27,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
"330",10544,6,27,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"331",10551,0,18,18,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"332",10593,3,5,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"333",10684,3,27,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"334",10418,3,27,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"335",10677,0,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"336",10663,2,14,14,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"337",10747,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"338",10789,4,11,11,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"339",10607,2,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
"340",10866,5,23,23,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"341",10572,3,27,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"342",10481,2,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"343",10565,6,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"344",10712,2,13,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"345",10523,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"346",10558,2,27,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"347",10768,2,15,15,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"348",10579,1,15,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"349",10579,2,24,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"350",10712,6,12,12,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"351",10691,3,13,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
"352",10866,1,27,27,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"353",10796,0,27,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"354",10775,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"355",10523,2,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"356",10551,5,26,26,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"357",10873,1,5,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"358",10761,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"359",10663,5,22,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"360",10698,2,27,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
"361",10593,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"362",10859,0,10,10,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"363",10537,0,26,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"364",10642,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"365",10866,4,28,28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"366",10544,4,22,22,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"367",10698,4,27,27,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"368",10747,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"369",10544,5,11,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"370",10789,3,29,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"371",10845,3,24,24,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"372",10831,0,8,8,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"373",10880,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"374",10775,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"375",10880,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
"376",10838,0,19,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"377",10775,3,27,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"378",10488,6,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"379",10530,3,18,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"380",10537,5,22,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"381",10649,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"382",10761,0,6,6,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"383",10817,5,20,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"384",10691,0,9,9,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"385",10544,3,10,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"386",10810,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"387",10817,4,27,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"388",10810,4,27,27,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"389",10628,3,20,20,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"390",10866,1,28,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"391",10831,5,27,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"392",10691,1,9,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"393",10873,5,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
"394",10866,5,27,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"395",10859,0,27,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"396",10565,3,12,12,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"397",10796,3,28,28,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"398",10768,0,5,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
"399",10649,0,27,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"400",10866,5,31,22,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"401",10719,0,27,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"402",10551,5,27,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"403",10782,0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"404",10775,4,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"405",10684,0,23,23,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"406",10866,5,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"407",10852,2,2,2,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"408",10726,5,27,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"409",10649,2,23,23,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"410",10740,6,14,14,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"411",10838,4,13,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"412",10537,4,14,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"413",10572,6,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"414",10852,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"415",10873,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
"416",10880,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
"417",10628,4,21,21,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"418",10544,6,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"419",10817,0,27,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"420",10831,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"421",10698,0,27,27,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
"422",10614,5,15,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"423",10740,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"424",10684,0,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"425",10565,3,27,27,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"426",10698,5,27,27,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"427",10726,0,17,17,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"428",10516,0,18,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"429",10691,2,27,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"430",10656,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"431",10831,0,27,27,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"432",10635,6,27,27,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"433",10726,0,8,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"434",10579,6,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"435",10572,2,7,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"436",10810,2,13,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"437",10733,3,26,26,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"438",10600,0,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"439",10642,0,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"440",10530,6,27,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"441",10733,1,22,22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"442",10656,0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"443",10698,6,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"444",10824,4,27,27,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"445",10754,2,10,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"446",10852,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"447",10593,0,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"448",10670,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"449",10684,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"450",10614,4,27,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"451",10649,6,27,27,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"452",10817,1,30,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"453",10831,0,6,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"454",10768,2,27,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"455",10544,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"456",10530,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"457",10565,2,20,20,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"458",10530,5,16,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"459",10530,1,27,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"460",10516,0,27,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"461",10572,5,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"462",10593,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"463",10810,1,7,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"464",10663,4,16,16,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"465",10775,3,27,27,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
"466",10558,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"467",10880,1,23,23,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
"468",10705,5,13,13,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"469",10530,6,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
"470",10481,4,27,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"471",10607,1,17,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"472",10635,4,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"473",10628,3,6,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"474",10691,5,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"475",10747,5,12,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"476",10838,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"477",10733,6,7,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
"478",10684,6,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"479",10537,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
"480",10782,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"481",10852,3,14,14,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"482",10852,4,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"483",10880,5,5,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"484",10579,0,20,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"485",10852,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"486",10712,6,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"487",10544,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"488",10768,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"489",10523,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"490",10530,5,27,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"491",10670,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"492",10628,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"493",10866,5,15,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"494",10523,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"495",10747,4,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"496",10691,3,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"497",10803,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"498",10523,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"499",10663,6,25,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"500",10803,0,15,15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"501",10705,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"502",10635,0,28,28,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"503",10656,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"504",10698,2,27,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"505",10670,5,9,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"506",10530,5,13,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"507",10691,5,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"508",10845,0,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"509",10607,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"510",10775,1,26,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"511",10796,0,27,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
"512",10866,1,8,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"513",10656,3,8,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"514",10880,0,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"515",10579,1,8,8,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
"516",10593,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"517",10565,0,27,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"518",10803,0,27,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"519",10789,3,8,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"520",10656,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"521",10817,0,27,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"522",10607,3,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"523",10796,0,25,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"524",10761,0,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"525",10803,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"526",10572,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"527",10663,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"528",10537,2,23,23,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"529",10551,4,13,13,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"530",10733,2,10,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"531",10579,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"532",10796,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"533",10831,2,12,12,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"534",10649,5,24,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"535",10551,0,27,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"536",10719,3,12,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"537",10796,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0
"538",10880,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"539",10733,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"540",10579,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"541",10558,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"542",10719,4,11,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"543",10754,4,12,12,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
"544",10726,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"545",10593,1,18,18,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"546",10635,0,8,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"547",10838,0,7,7,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"548",10775,4,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"549",10558,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"550",10579,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
"551",10719,6,14,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"552",10642,1,26,26,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"553",10747,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"554",10761,2,10,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
