"treat","age","educ","black","hisp","marr","nodegree","re74","re75","re78","agesq","agecube","educsq","u74","u75","interaction1","re74sq","re75sq"
0,54,18,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2916,157464,324,0,0,465.521765625,668.85961194635,637.236856045547
0,28,12,0,0,1,0,20.676140625,4.07298388671875,17.289400390625,784,21952,144,0,0,248.1136875,427.502791144775,16.5891977414706
0,24,12,0,0,1,0,18.979419921875,20.959310546875,17.657349609375,576,13824,144,0,0,227.7530390625,360.218380570866,439.292698600346
0,21,8,0,0,0,1,18.432779296875,6.7781611328125,9.3761748046875,441,9261,64,0,0,147.462234375,339.767352607304,45.94346834237
0,39,8,0,0,1,1,24.163640625,20.9378203125,25.564669921875,1521,59319,64,0,0,193.309125,583.88152825415,438.392319438538
0,28,12,0,0,1,0,23.56998046875,21.926080078125,25.564669921875,784,21952,144,0,0,282.839765625,555.543979297256,480.75298759235
0,40,12,0,0,1,0,25.8623203125,25.24355078125,23.653970703125,1600,64000,144,0,0,310.34784375,668.85961194635,637.236856045547
0,38,7,0,0,1,1,22.30625,18.866419921875,22.1925,1444,54872,49,0,0,156.14375,497.5687890625,355.941800668522
0,16,10,0,0,0,1,0,0.52098388671875,9.925888671875,256,4096,100,1,0,0,0,0.271424210220575
0,43,12,0,0,1,0,0,0,0,1849,79507,144,1,1,0,0,0
0,49,12,0,0,1,0,24.812150390625,23.202580078125,21.15366015625,2401,117649,144,0,0,297.7458046875,615.642807006992,538.359722281803
0,28,14,0,0,0,0,19.31641015625,18.62651953125,20.002509765625,784,21952,196,0,0,270.4297421875,373.123701324478,346.947229848038
0,22,12,0,0,0,0,15.3410595703125,14.9044404296875,25.564669921875,484,10648,144,0,0,184.09271484375,235.348108739877,222.142344522103
0,39,12,0,0,1,0,7.455009765625,8.512984375,9.8623466796875,1521,59319,144,0,0,89.4601171875,55.5771706055641,72.4709029689941
0,27,16,0,0,1,0,21.062119140625,24.824609375,12.5148701171875,729,19683,256,0,0,336.99390625,443.612862693882,616.261230621338
0,21,12,0,0,0,0,15.6584599609375,8.1155322265625,15.9372802734375,441,9261,144,0,0,187.90151953125,245.187368348283,65.8618633203745
0,48,11,0,0,1,1,25.8623203125,25.24355078125,23.724900390625,2304,110592,121,0,0,284.4855234375,668.85961194635,637.236856045547
0,30,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,900,27000,144,0,0,310.34784375,668.85961194635,637.236856045547
0,20,12,0,0,1,0,11.5106904296875,8.18535498046875,10.0263701171875,400,8000,144,0,0,138.12828515625,132.495994168099,67.0000361562846
0,20,13,0,0,0,0,0,0.630193481445313,13.8581201171875,400,8000,169,1,0,0,0,0.397143824056163
0,18,12,0,0,0,0,0.658313598632812,1.43225805664063,0,324,5832,144,0,0,7.89976318359375,0.433376794144884,2.05136314081198
0,23,12,0,1,0,0,5.81706298828125,18.105529296875,8.8767041015625,529,12167,144,0,0,69.804755859375,33.8382218096316,327.810191119999
0,33,12,0,0,1,0,18.303470703125,13.875,12.6404697265625,1089,35937,144,0,0,219.6416484375,335.017039780155,192.515625
0,31,12,0,0,1,0,21.6107109375,21.537580078125,25.564669921875,961,29791,144,0,0,259.32853125,467.022827224182,463.867355621647
0,28,12,1,0,0,0,4.70028076171875,0,0.731474670410156,784,21952,144,0,1,56.403369140625,22.0926392389834,0
0,30,14,0,0,0,0,0,0,0,900,27000,196,1,1,0,0,0
0,23,13,1,0,0,0,0.172415496826172,0.272128997802734,0.582224304199219,529,12167,169,0,0,2.24140145874023,0.0297271035458157,0.0740541914451206
0,38,12,0,0,1,0,10.3841103515625,11.637099609375,15.9594501953125,1444,54872,144,0,0,124.60932421875,107.829747793427,135.422087318516
0,37,12,1,0,1,0,18.82658984375,21.573390625,18.1479609375,1369,50653,144,0,0,225.919078125,354.440485144791,465.411183058838
0,16,10,0,0,0,1,0.658313598632812,0.630193481445313,5.1277109375,256,4096,100,0,0,6.58313598632812,0.433376794144884,0.397143824056163
0,18,10,0,0,0,1,0,2.47422607421875,0,324,5832,100,1,0,0,0,6.12179466634393
0,47,9,0,0,1,1,19.978640625,19.203,23.97019921875,2209,103823,81,0,0,179.807765625,399.1460812229,368.755209
0,17,9,0,0,0,1,0,3.9924189453125,10.2480302734375,289,4913,81,1,0,0,0,15.9394090348902
0,35,12,1,0,1,0,17.24155078125,15.717240234375,18.0504296875,1225,42875,144,0,0,206.898609375,297.271073342423,247.031640585056
0,19,7,0,1,0,1,1.25001196289062,0,8.1999052734375,361,6859,49,0,1,8.75008374023438,1.56252990736967,0
0,36,9,1,0,1,1,18.904970703125,18.938029296875,10.997240234375,1296,46656,81,0,0,170.144736328125,357.397917286014,358.648953649296
0,41,8,0,0,1,1,0,0,0,1681,68921,64,1,1,0,0,0
0,54,12,0,0,1,0,0,0,0,2916,157464,144,1,1,0,0,0
0,51,18,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2601,132651,324,0,0,465.521765625,668.85961194635,637.236856045547
0,55,15,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,3025,166375,225,0,0,387.9348046875,668.85961194635,637.236856045547
0,29,16,0,0,1,0,1.6575400390625,5.12927392578125,8.8087275390625,841,24389,256,0,0,26.520640625,2.74743898109531,26.3094510056994
0,46,16,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2116,97336,256,0,0,413.797125,668.85961194635,637.236856045547
0,30,14,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,900,27000,196,0,0,362.072484375,668.85961194635,637.236856045547
0,28,14,1,0,1,0,23.03901953125,22.575970703125,23.09391015625,784,21952,196,0,0,322.5462734375,530.796420961319,509.674453188358
0,48,12,1,0,1,0,24.19694921875,22.11048046875,21.89991015625,2304,110592,144,0,0,290.363390625,585.492351494766,488.873346558975
0,26,11,1,0,0,1,20.83483984375,19.444689453125,21.8910390625,676,17576,121,0,0,229.18323828125,434.090551314713,378.095947928471
0,32,12,0,0,1,0,25.8623203125,25.24355078125,23.587470703125,1024,32768,144,0,0,310.34784375,668.85961194635,637.236856045547
0,50,12,0,0,1,0,0,0,0,2500,125000,144,1,1,0,0,0
0,20,11,0,0,0,1,11.207009765625,12.42483984375,13.0128603515625,400,8000,121,0,0,123.277107421875,125.597067886814,154.376645142838
0,21,12,0,0,0,0,11.64783984375,14.8328203125,20.666009765625,441,9261,144,0,0,139.774078125,135.67217302565,220.012558422913
0,20,9,0,0,0,1,4.298630859375,8.79764453125,8.962412109375,400,8000,81,0,0,38.687677734375,18.478227265171,77.398549298233
0,32,4,0,1,0,1,14.8198896484375,15.457650390625,12.0331298828125,1024,32768,16,0,0,59.27955859375,219.629129191865,238.938955598789
0,46,12,0,0,1,0,0,0,0,2116,97336,144,1,1,0,0,0
0,18,12,0,0,0,0,2.360916015625,1.75272595214844,2.74857104492188,324,5832,144,0,0,28.3309921875,5.57392443283462,3.07204826333465
0,51,12,0,0,1,0,22.35523046875,21.793599609375,3.250998046875,2601,132651,144,0,0,268.262765625,499.756329310928,474.96098393375
0,32,15,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1024,32768,225,0,0,387.9348046875,668.85961194635,637.236856045547
0,26,16,0,0,1,0,8.3758662109375,10.60766015625,4.04749291992187,676,17576,256,0,0,134.013859375,70.1551347835245,112.522453990494
0,24,15,0,0,0,0,1.05800402832031,0,9.43676171875,576,13824,225,0,1,15.8700604248047,1.11937252394201,0
0,46,8,0,0,1,1,24.00101953125,23.9903203125,3.92336401367188,2116,97336,64,0,0,192.00815625,576.048938539444,575.53546869635
0,21,16,0,0,0,0,0,0,20.6689609375,441,9261,256,1,1,0,0,0
0,32,16,0,0,1,0,25.03355078125,25.24355078125,25.564669921875,1024,32768,256,0,0,400.5368125,626.678664717423,637.236856045547
0,30,18,0,0,0,0,25.8623203125,9.657,7.72555517578125,900,27000,324,0,0,465.521765625,668.85961194635,93.257649
0,25,18,0,0,1,0,5.36447314453125,8.7725810546875,25.564669921875,625,15625,324,0,0,96.5605166015625,28.777572118397,76.958178361062
0,51,12,0,0,1,0,20.754509765625,19.199419921875,22.566359375,2601,132651,144,0,0,249.0541171875,430.749675611423,368.617725336491
0,21,9,0,1,1,1,7.249287109375,9.968515625,16.627380859375,441,9261,81,0,0,65.243583984375,52.5521635941505,99.3713037658691
0,34,18,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1156,39304,324,0,0,465.521765625,668.85961194635,637.236856045547
0,29,5,0,0,1,1,25.8623203125,25.24355078125,25.564669921875,841,24389,25,0,0,129.3116015625,668.85961194635,637.236856045547
0,52,12,0,0,1,0,9.0518134765625,4.97888720703125,0,2704,140608,144,0,0,108.62176171875,81.9353272144785,24.7893178203394
0,21,14,0,0,0,0,8.4895029296875,10.167240234375,0,441,9261,196,0,0,118.853041015625,72.0716599931726,103.372773983494
0,17,10,0,0,0,1,3.52080200195312,4.3361611328125,0,289,4913,100,0,0,35.2080200195312,12.3960467369571,18.8022933697138
0,50,8,0,1,0,1,14.8923896484375,13.348650390625,10.79183984375,2500,125000,64,0,0,119.1391171875,221.783269440888,178.186467251133
0,21,11,1,0,0,1,1.89069201660156,1.36959704589844,16.685009765625,441,9261,121,0,0,20.7976121826172,3.57471630164088,1.87579606813373
0,49,12,0,1,1,0,21.36580078125,21.023759765625,25.045990234375,2401,117649,144,0,0,256.389609375,456.497443024063,441.998474682713
0,23,18,0,1,0,0,0,0,0,529,12167,324,1,1,0,0,0
0,17,12,0,1,0,0,0.946325927734375,1.37854797363281,0,289,4913,144,0,0,11.3559111328125,0.895532761502325,1.90039451560713
0,52,3,1,0,1,1,12.6882099609375,12.6557900390625,9.3776533203125,2704,140608,9,0,0,38.0646298828125,160.990672012834,160.169021512834
0,47,4,0,1,1,1,8.889193359375,12.29773046875,17.076609375,2209,103823,16,0,0,35.5567734375,79.0177585803566,151.234174682022
0,24,4,0,1,1,1,8.426806640625,17.034919921875,25.279470703125,576,13824,16,0,0,33.7072265625,71.0110701584816,290.188496744694
0,29,12,0,0,0,0,0,0,0,841,24389,144,1,1,0,0,0
0,49,12,0,0,1,0,6.297083984375,4.25380615234375,10.1697099609375,2401,117649,144,0,0,75.5650078125,39.6532667062721,18.0948667817175
0,55,12,0,0,1,0,25.8623203125,25.24355078125,0.564491577148437,3025,166375,144,0,0,310.34784375,668.85961194635,637.236856045547
0,28,12,0,0,0,0,25.525330078125,25.24355078125,25.564669921875,784,21952,144,0,0,306.3039609375,651.542475597233,637.236856045547
0,19,13,0,0,0,0,3.87151098632813,4.91622607421875,1.68756396484375,361,6859,169,0,0,50.3296428222656,14.9885973172594,24.1692788128283
0,35,16,0,0,0,0,25.8035390625,25.24355078125,25.564669921875,1225,42875,256,0,0,412.856625,665.822628149963,637.236856045547
0,31,12,0,0,1,0,20.57230078125,18.91655078125,15.1023701171875,961,29791,144,0,0,246.867609375,423.219559434219,357.83589345961
0,44,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1936,85184,144,0,0,310.34784375,668.85961194635,637.236856045547
0,54,11,0,0,1,1,24.3125390625,24.692130859375,0,2916,157464,121,0,0,267.4379296875,591.099555665588,609.701326376499
0,37,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1369,50653,144,0,0,310.34784375,668.85961194635,637.236856045547
0,46,12,0,0,1,0,11.9789599609375,10.460849609375,8.331421875,2116,97336,144,0,0,143.74751953125,143.495481745744,109.429374549961
0,29,12,1,0,1,0,18.1075390625,14.1363896484375,16.0466298828125,841,24389,144,0,0,217.29046875,327.882970899963,199.837512292451
0,55,12,0,0,1,0,16.10908984375,14.0021103515625,14.6826904296875,3025,166375,144,0,0,193.309078125,259.502775594009,196.059094297334
0,22,12,0,0,0,0,15.95626953125,17.423419921875,22.739259765625,484,10648,144,0,0,191.475234375,254.602537353897,303.575561773991
0,18,11,0,0,0,1,0,0.309725799560547,16.760369140625,324,5832,121,1,0,0,0,0.09593007091342
0,32,13,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1024,32768,169,0,0,336.2101640625,668.85961194635,637.236856045547
0,51,12,0,0,1,0,0.101881896972656,0,0,2601,132651,144,0,1,1.22258276367187,0.0103799209307469,0
0,49,12,0,0,1,0,25.8623203125,14.9653095703125,24.521390625,2401,117649,144,0,0,310.34784375,668.85961194635,223.960490535287
0,27,16,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,729,19683,256,0,0,413.797125,668.85961194635,637.236856045547
0,19,13,0,0,0,0,10.1470400390625,10.5467900390625,5.90647314453125,361,6859,169,0,0,131.911520507812,102.962421554337,111.234780128068
0,38,3,0,0,1,1,25.8623203125,25.24355078125,25.564669921875,1444,54872,9,0,0,77.5869609375,668.85961194635,637.236856045547
0,40,12,0,0,1,0,23.36033984375,22.22148046875,25.564669921875,1600,64000,144,0,0,280.324078125,545.705477615494,493.794194223038
0,21,12,0,0,0,0,6.34410595703125,6.7190810546875,25.012,441,9261,144,0,0,76.129271484375,40.2476803940394,45.1460502194605
0,29,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,841,24389,144,0,0,310.34784375,668.85961194635,637.236856045547
0,39,12,0,0,1,0,25.8623203125,25.24355078125,0,1521,59319,144,0,0,310.34784375,668.85961194635,637.236856045547
0,39,12,1,0,1,0,25.8623203125,25.24355078125,25.564669921875,1521,59319,144,0,0,310.34784375,668.85961194635,637.236856045547
0,34,14,0,0,1,0,9.5808154296875,14.88116015625,25.564669921875,1156,39304,196,0,0,134.131416015625,91.7920242977381,221.448927595963
0,26,17,0,0,1,0,25.8623203125,21.503560546875,0,676,17576,289,0,0,439.6594453125,668.85961194635,462.403116193119
0,40,18,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1600,64000,324,0,0,465.521765625,668.85961194635,637.236856045547
0,31,14,0,0,0,0,2.1885009765625,4.9377099609375,2.35845190429687,961,29791,196,0,0,30.639013671875,4.78953652441502,24.3809796583414
0,28,17,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,784,21952,289,0,0,439.6594453125,668.85961194635,637.236856045547
0,17,11,0,0,0,1,0,1.03301599121094,6.34535791015625,289,4913,121,1,0,0,0,1.06712203809752
0,35,12,1,0,1,0,21.689080078125,21.54294921875,21.0339609375,1225,42875,144,0,0,260.2689609375,470.416194635319,464.098661041641
0,34,15,0,1,1,0,18.632630859375,24.520259765625,0,1156,39304,225,0,0,279.489462890625,347.174932741733,601.243138973728
0,44,8,0,0,1,1,25.8623203125,17.68123046875,20.612810546875,1936,85184,64,0,0,206.8985625,668.85961194635,312.625910889053
0,54,8,0,0,1,1,25.2765,22.2411796875,25.564669921875,2916,157464,64,0,0,202.212,638.90145225,494.670073891663
0,30,10,0,1,1,1,25.860359375,25.24355078125,25.564669921875,900,27000,100,0,0,258.60359375,668.75818700415,637.236856045547
0,39,14,1,0,0,0,0,0,0,1521,59319,196,1,1,0,0,0
0,29,12,0,0,1,0,20.9014609375,20.728349609375,24.746009765625,841,24389,144,0,0,250.81753125,436.871069321838,429.664477528477
0,25,10,0,0,1,1,8.656041015625,5.1471767578125,10.66623046875,625,15625,100,0,0,86.56041015625,74.9270460641823,26.4934285761652
0,42,5,0,1,1,1,20.868150390625,18.741099609375,22.30480078125,1764,74088,25,0,0,104.340751953125,435.479700725742,351.228814568516
0,48,6,0,1,1,1,14.65726953125,18.25055078125,17.76375,2304,110592,36,0,0,87.9436171875,214.83555011171,333.082603818985
0,25,6,0,1,1,1,17.055419921875,14.9867900390625,0,625,15625,36,0,0,102.33251953125,290.887348711491,224.603875674943
0,49,11,0,0,1,1,25.8623203125,25.24355078125,25.564669921875,2401,117649,121,0,0,284.4855234375,668.85961194635,637.236856045547
0,38,12,0,0,0,0,10.67408984375,9.9649345703125,10.388419921875,1444,54872,144,0,0,128.089078125,113.936193992447,99.2999209906092
0,38,15,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1444,54872,225,0,0,387.9348046875,668.85961194635,637.236856045547
0,31,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,961,29791,144,0,0,310.34784375,668.85961194635,637.236856045547
0,41,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1681,68921,144,0,0,310.34784375,668.85961194635,637.236856045547
0,25,13,0,0,1,0,17.2043203125,11.6388896484375,25.564669921875,625,15625,169,0,0,223.6561640625,295.9886374151,135.463752248506
0,48,18,0,0,1,0,7.02593115234375,7.4352099609375,0,2304,110592,324,0,0,126.466760742188,49.3637085574744,55.2823471632242
0,21,14,0,0,0,0,6.44794677734375,15.266080078125,11.804080078125,441,9261,196,0,0,90.2712548828125,41.5760176434577,233.053200951725
0,20,14,0,0,0,0,0.266460296630859,1.04733898925781,10.7002197265625,400,8000,196,0,0,3.73044415283203,0.0710010896806056,1.09691895841958
0,54,14,0,0,0,0,11.322599609375,6.2285322265625,1.32404296875,2916,157464,196,0,0,158.51639453125,128.201261914219,38.7946136973276
0,41,8,0,0,1,1,25.133470703125,19.548529296875,25.564669921875,1681,68921,64,0,0,201.067765625,631.691349584843,382.14499767078
0,49,7,0,0,0,1,11.9260595703125,2.36501611328125,1.90774499511719,2401,117649,49,0,0,83.4824169921875,142.230896874642,5.59330121607995
0,46,6,0,1,1,1,10.3449296875,11.28798046875,13.003990234375,2116,97336,36,0,0,62.069578125,107.017570239319,127.418503062881
0,18,11,0,1,0,1,0,0.386709686279297,16.559400390625,324,5832,121,1,0,0,0,0.149544381462232
0,30,10,0,0,1,1,25.8623203125,22.42916015625,22.366869140625,900,27000,100,0,0,258.623203125,668.85961194635,503.067225314712
0,39,12,0,0,1,0,7.1611201171875,15.7047099609375,16.8800703125,1521,59319,144,0,0,85.93344140625,51.2816413327875,246.63791495717
0,17,10,0,0,0,1,0.646557983398438,0,9.438240234375,289,4913,100,0,1,6.46557983398437,0.418037225896254,0
0,28,12,0,0,1,0,16.0679501953125,12.421259765625,21.403390625,784,21952,144,0,0,192.81540234375,258.179023479043,154.287694165134
0,29,12,0,0,1,0,12.8606298828125,13.2107900390625,8.6121904296875,841,24389,144,0,0,154.32755859375,165.39580098269,174.524973456193
0,39,12,0,0,1,0,25.8623203125,25.103900390625,24.56276953125,1521,59319,144,0,0,310.34784375,668.85961194635,630.205814822422
0,38,7,0,0,1,1,14.8296904296875,15.8049697265625,16.763330078125,1444,54872,49,0,0,103.807833007812,219.919718240365,249.797068057557
0,29,12,0,0,1,0,12.3042001953125,11.99516015625,12.548849609375,841,24389,144,0,0,147.65040234375,151.393342446328,143.883867174088
0,39,14,0,0,1,0,22.948890625,20.87516015625,21.96641015625,1521,59319,196,0,0,321.28446875,526.651580918213,435.772311549088
0,18,11,0,0,0,1,0.327197601318359,0,0.964955505371094,324,5832,121,0,1,3.59917361450195,0.107058270308488,0
0,46,12,0,0,1,0,0,0,0,2116,97336,144,1,1,0,0,0
0,17,10,0,0,0,1,0.101881896972656,0,0.474350189208984,289,4913,100,0,1,1.01881896972656,0.0103799209307469,0
0,47,8,0,0,1,1,18.368130859375,16.3814501953125,25.564669921875,2209,103823,64,0,0,146.945046875,337.388231267124,268.351910501504
0,24,17,0,0,0,0,0.9894296875,4.68706494140625,1.028498046875,576,13824,289,0,0,16.8203046875,0.978971106506348,21.9685777649596
0,30,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,900,27000,144,0,0,310.34784375,668.85961194635,637.236856045547
0,42,7,0,0,1,1,10.9718896484375,5.80601611328125,9.2417021484375,1764,74088,49,0,0,76.8032275390625,120.38236245749,33.7098231076815
0,27,16,0,0,1,0,23.56998046875,20.69433984375,25.564669921875,729,19683,256,0,0,377.1196875,555.543979297256,428.255701568619
0,50,12,0,0,1,0,25.8623203125,0,25.564669921875,2500,125000,144,0,1,310.34784375,668.85961194635,0
0,39,14,0,0,1,0,20.507650390625,22.004849609375,23.498810546875,1521,59319,196,0,0,287.10710546875,420.563724544102,484.213406331211
0,32,12,0,0,1,0,23.411279296875,0,0,1024,32768,144,0,1,280.9353515625,548.087998316288,0
0,39,18,0,0,0,0,0,0,0,1521,59319,324,1,1,0,0,0
0,35,18,0,0,0,0,11.82808984375,9.1467578125,7.31326904296875,1225,42875,324,0,0,212.9056171875,139.903709351822,83.6631784805298
0,37,8,0,0,1,1,13.162349609375,13.45426953125,13.40298046875,1369,50653,64,0,0,105.298796875,173.247447239414,181.017368619522
0,52,13,0,0,1,0,3.13678588867187,4.09088696289063,0,2704,140608,169,0,0,40.7782165527344,9.839425711371,16.7353561431485
0,40,15,0,0,1,0,0,0,0,1600,64000,225,1,1,0,0,0
0,29,16,0,0,0,0,0.462386993408203,1.46985498046875,3.93518603515625,841,24389,256,0,0,7.39819189453125,0.213801731673078,2.16047366360879
0,17,10,0,0,0,1,0,1.22816101074219,5.38040185546875,289,4913,100,1,0,0,0,1.50837946830727
0,43,9,0,0,1,1,25.8623203125,25.24355078125,0,1849,79507,81,0,0,232.7608828125,668.85961194635,637.236856045547
0,51,16,0,0,1,0,0,0,0,2601,132651,256,1,1,0,0,0
0,20,12,1,0,0,0,8.060423828125,13.1517099609375,16.512119140625,400,8000,144,0,0,96.7250859375,64.9704322890053,172.967474896623
