rownames,wage,lwage,sex,shs,hsg,scl,clg,ad,mw,so,we,ne,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
985,17.692307692307693,2.873129951461659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,4.41,9.261,19.4481,430,1,7390,14
1003,22.5,3.1135153092103742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.36,0.216,0.1296,8740,21,3960,6
1012,21.371153846153845,3.0620420616101733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.5,9.9225,31.255875,98.45600625,2630,9,2970,6
1018,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,1050,3,7860,17
1019,14.903846153846153,2.7016193107719197,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,0.4225,0.274625,0.17850625,540,2,6990,12
1022,20.0,2.995732273553991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,5700,17,7380,14
1024,10.23076923076923,2.325399770760217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,12.96,46.656,167.9616,8220,21,3390,6
1052,48.07692307692308,3.872802292274865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,5.76,13.824,33.1776,4850,16,3390,6
1057,14.957264957264957,2.7051971321198036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.1225,0.042875,0.01500625,5410,17,7670,16
1059,14.423076923076923,2.668829487948929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.04,0.008,0.0016,7720,21,3365,6
1063,23.504273504273506,3.157182255862861,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.25,0.125,0.0625,3150,10,8090,18
1065,27.77777777777778,3.324236340526027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,10.89,35.937,118.5921,9130,22,6380,10
1066,23.46153846153846,3.1553624191458747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,1.96,2.744,3.8416,2310,8,7860,17
1075,34.23076923076923,3.5331249247047034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,3.24,5.832,10.4976,630,2,770,4
1076,34.61538461538461,3.544298225302829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,3.24,5.832,10.4976,565,2,6890,12
1079,9.134615384615385,2.2120710854532137,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.25,0.125,0.0625,4110,13,8680,20
1080,16.826923076923077,2.822980167776187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.49,0.343,0.2401,4220,14,7860,17
1083,38.46153846153846,3.649658740960655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,8.41,24.389,70.7281,2340,8,7380,14
1084,16.826923076923077,2.822980167776187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,0.3025,0.166375,0.09150625,310,1,8680,20
1098,16.826923076923077,2.822980167776187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.25,0.125,0.0625,630,2,5380,9
1101,12.274959083469723,2.5075613403528068,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.1225,0.042875,0.01500625,2300,8,8470,18
1105,10.0,2.302585092994046,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.81,0.729,0.6561,4700,16,5180,9
1108,12.98076923076923,2.5634689722911026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.49,0.343,0.2401,9420,22,6290,10
1109,16.642011834319526,2.811930331589602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.09,0.027,0.0081,4220,14,4470,8
1143,14.423076923076923,2.668829487948929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,1.1025,1.157625,1.21550625,5610,17,3580,6
1161,24.867374005305038,3.2135566633906008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,10.89,35.937,118.5921,1105,3,7270,14
1169,8.741258741258742,2.1680542000364396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.5,3.8025,7.414875,14.45900625,4700,16,4670,9
1174,21.367521367521366,3.061872076058536,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,8.41,24.389,70.7281,5700,17,8090,18
1176,23.653846153846153,3.163525729785036,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.81,0.729,0.6561,420,1,9190,21
1178,12.01923076923077,2.486507931154974,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.09,0.027,0.0081,5240,17,6890,12
1184,11.217948717948717,2.417515059668023,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.69,2.197,2.8561,3645,11,7970,18
1185,9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,8.0,16.0,6400,19,770,4
1195,6.903353057199211,1.9320072438863218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.2025,0.091125,0.04100625,5620,17,5380,9
1215,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.36,0.216,0.1296,4000,13,8680,20
1220,12.5,2.5257286443082556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,4000,13,8590,19
1221,12.0,2.4849066497880004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.09,0.027,0.0081,3255,10,8170,18
1222,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3420,10,4970,9
1223,12.883076923076922,2.5559145836894057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.64,0.512,0.4096,6220,19,770,4
1224,14.423076923076923,2.668829487948929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,5860,17,7590,16
1232,43.162393162393165,3.7649695874716493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,8.41,24.389,70.7281,430,1,3580,6
1234,9.725274725274724,2.2747281384910796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.2025,0.091125,0.04100625,5120,17,5370,9
1235,23.46153846153846,3.1553624191458747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.96,2.744,3.8416,6220,19,770,4
1238,31.25,3.4420193761824107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,8.41,24.389,70.7281,3230,10,7860,17
1240,20.104895104895103,3.0009633229715433,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,9.61,29.791,92.3521,4600,15,8470,18
1251,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,9.0,27.0,81.0,7000,20,4880,9
1256,19.23076923076923,2.9565115604007097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.81,0.729,0.6561,4210,14,7770,16
1271,12.820512820512821,2.5510464522925456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.49,0.343,0.2401,8965,21,3390,6
1274,23.26923076923077,3.1471319200093593,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,13.69,50.653,187.4161,5260,17,6480,11
1289,25.0,3.2188758248682006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,10.24,32.768,104.8576,2310,8,7860,17
1299,19.23076923076923,2.9565115604007097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.96,2.744,3.8416,7750,21,3190,6
1302,27.0,3.295836866004329,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.5,2.4025,3.723875,5.77200625,5700,17,4670,9
1304,14.423076923076923,2.668829487948929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.96,2.744,3.8416,8710,21,1170,5
1305,12.307692307692308,2.5102244577722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.64,0.512,0.4096,4760,16,4870,9
1306,28.571428571428573,3.3524072174927233,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,1.69,2.197,2.8561,2010,6,9470,22
1309,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,5600,17,8190,18
1310,15.384615384615385,2.7333680090865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.09,0.027,0.0081,8540,21,3875,6
1318,23.846153846153847,3.1716229400176554,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,13.69,50.653,187.4161,2310,8,7860,17
1323,20.0,2.995732273553991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,8.41,24.389,70.7281,9130,22,7790,16
1326,22.115384615384617,3.0962735027758685,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,1.69,2.197,2.8561,3255,10,7860,17
1342,8.641176470588235,2.1565387391236155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,2.25,3.375,5.0625,430,1,6480,11
1359,35.57692307692308,3.571697199490943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.64,0.512,0.4096,6440,19,770,4
1378,17.094017094017094,2.8387285247443264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,9.0,27.0,81.0,7700,21,2870,6
1380,16.695804195804197,2.815157442094978,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,7.84,21.952,61.4656,2000,6,9570,22
1384,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.36,0.216,0.1296,2000,6,7860,17
1385,18.26923076923077,2.905218266013159,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,8.0,16.0,2010,6,8370,18
1387,19.615384615384617,2.9763141876968895,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,5.29,12.167,27.9841,1600,5,7870,17
1389,5.769230769230769,1.7525387560747736,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.04,0.008,0.0016,2010,6,8090,18
1405,12.94378698224852,2.560615903308696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,2000,6,8090,18
1406,17.307692307692307,2.8511510447428834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.69,2.197,2.8561,6355,19,570,3
1407,16.272189349112427,2.7894574757375437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.89,4.913,8.3521,4400,15,8590,19
1412,23.076923076923077,3.138833117194664,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.04,0.008,0.0016,2100,7,7270,14
1424,19.71153846153846,2.981204172991081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,2.56,4.096,6.5536,2900,9,7870,17
1425,25.96153846153846,3.2566161528510476,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,5700,17,4670,9
1432,11.419,2.435278634719511,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,0.5625,0.421875,0.31640625,2630,9,7370,14
1433,17.606,2.8682397530387145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.49,0.343,0.2401,8220,21,2880,6
1434,14.903846153846153,2.7016193107719197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.04,0.008,0.0016,2810,9,6780,11
1451,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.5,9.3025,28.372625,86.53650625,4720,16,9370,22
1463,311.1888111888112,5.740399837894424,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.25,3.375,5.0625,3420,10,7480,14
1470,17.692307692307693,2.873129951461659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.09,0.027,0.0081,2310,8,7860,17
1472,13.461538461538462,2.5998366164619773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.36,0.216,0.1296,4700,16,5180,9
1483,11.538461538461538,2.445685936634719,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.2025,0.091125,0.04100625,5310,17,8190,18
1484,8.699633699633699,2.1632809212837816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.25,0.125,0.0625,1550,4,2370,5
1490,17.307692307692307,2.8511510447428834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,7.29,19.683,53.1441,4710,16,4090,7
1491,19.423076923076923,2.9664618912538776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.56,4.096,6.5536,9130,22,6170,10
1496,20.833333333333332,3.036554268074246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.44,1.728,2.0736,310,1,8680,20
1499,48.07692307692308,3.872802292274865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,9.0,27.0,81.0,3255,10,8190,18
1503,13.461538461538462,2.5998366164619773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.09,0.027,0.0081,1965,5,7870,17
1508,15.76923076923077,2.7580606216768717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.04,0.008,0.0016,2310,8,7860,17
1513,28.5,3.349904087274605,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,3.61,6.859,13.0321,3255,10,8190,18
1514,10.249554367201426,2.3272342282686997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,7.29,19.683,53.1441,2000,6,8090,18
1516,16.515182186234817,2.8042800903432026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.36,0.216,0.1296,5320,17,7870,17
1527,6.730769230769231,1.906689435902032,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,0.3025,0.166375,0.09150625,1e+05,13,8680,20
1536,13.675213675213675,2.6155849734301166,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.96,2.744,3.8416,310,1,8680,20
1538,12.57199211045365,2.5314714913860987,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,9.0,27.0,81.0,3645,11,7970,18
1550,12.5,2.5257286443082556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.2025,0.091125,0.04100625,4750,16,4690,9
1551,24.03846153846154,3.1796551117149194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,10.24,32.768,104.8576,2340,8,8090,18
1558,15.384615384615385,2.7333680090865,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.25,0.125,0.0625,4200,14,8660,20
1566,31.009615384615383,3.4342973300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,4.41,9.261,19.4481,50,1,3970,6
1567,14.423076923076923,2.668829487948929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.36,0.216,0.1296,1e+05,20,4870,9
1568,14.423076923076923,2.668829487948929,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.49,0.343,0.2401,3420,10,9170,21
1572,13.701923076923077,2.6175361935613783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.61,6.859,13.0321,3600,11,8270,18
1573,14.52991452991453,2.676209595246551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,8.0,16.0,430,1,7790,16
1574,15.865384615384615,2.7641396677532537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.49,0.343,0.2401,7420,20,6670,11
1575,5.769230769230769,1.7525387560747736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.81,0.729,0.6561,8965,21,2890,6
1593,24.03846153846154,3.1796551117149194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01,0.001,0.0001,5260,17,9480,22
1599,33.65384615384615,3.5161273483361324,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,10.89,35.937,118.5921,2710,9,6570,11
1603,36.05769230769231,3.5851202198230836,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,14.44,54.872,208.5136,2320,8,7860,17
1608,14.63,2.683074215032033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.49,0.343,0.2401,2000,6,9480,22
1609,20.673076923076923,3.028832221980336,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3245,10,8090,18
1614,25.48076923076923,3.237924019838895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,1050,3,7380,14
1618,21.367521367521366,3.061872076058536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.49,0.343,0.2401,3820,12,9470,22
1630,9.615384615384615,2.2633643798407643,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.96,2.744,3.8416,4230,14,7690,16
1631,31.25,3.4420193761824107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,3.24,5.832,10.4976,3255,10,8190,18
1646,19.615384615384617,2.9763141876968895,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,5120,17,6880,12
1647,84.61538461538461,4.438116101324925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0,7.84,21.952,61.4656,1020,3,7380,14
1653,31.25,3.4420193761824107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,1.5625,1.953125,2.44140625,120,1,4070,7
1654,26.442307692307693,3.274965291519244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,3.24,5.832,10.4976,9050,22,6070,10
1655,17.832167832167833,2.8810040078925647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.36,0.216,0.1296,2310,8,7860,17
1660,15.686274509803921,2.7527860949436014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,1.3225,1.520875,1.74900625,5940,17,7980,18
1661,12.820512820512821,2.5510464522925456,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.25,0.125,0.0625,1965,5,7870,17
1667,19.23076923076923,2.9565115604007097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.44,1.728,2.0736,6230,19,770,4
1668,21.634615384615383,3.074294596057093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,800,2,3380,6
1669,13.247863247863247,2.583836275115536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.21,1.331,1.4641,20,1,4970,9
1693,22.596153846153847,3.117779707996832,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,10.24,32.768,104.8576,5550,17,6370,10
1702,18.803418803418804,2.934038704548651,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.81,0.729,0.6561,4700,16,5275,9
1706,38.46153846153846,3.649658740960655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,3.61,6.859,13.0321,2630,9,7370,14
1707,43.26923076923077,3.7674417766170385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.81,0.729,0.6561,4840,16,7380,14
1708,57.69230769230769,4.05512384906882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.61,6.859,13.0321,1e+05,10,8190,18
1710,23.076923076923077,3.138833117194664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,4760,16,5170,9
1711,4.8076923076923075,1.570217199280819,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,2200,8,7870,17
1715,15.384615384615385,2.7333680090865,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,4.84,10.648,23.4256,50,1,9170,21
1718,40.48582995951417,3.7009520353482057,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,10.89,35.937,118.5921,2430,8,7870,17
1723,12.94378698224852,2.560615903308696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.2025,0.091125,0.04100625,310,1,8680,20
1724,32.05128205128205,3.4673371841667002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,3310,10,7980,18
1725,23.076923076923077,3.138833117194664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16,0.064,0.0256,740,2,9380,22
1730,20.096153846153847,3.000528445817484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.81,0.729,0.6561,2010,6,8170,18
1733,13.461538461538462,2.5998366164619773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.09,0.027,0.0081,4700,16,4870,9
1734,26.442307692307693,3.274965291519244,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.56,4.096,6.5536,5700,17,7070,13
1742,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.04,0.008,0.0016,4720,16,4970,9
1748,15.384615384615385,2.7333680090865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,6.25,15.625,39.0625,2900,9,6590,11
1749,9.969017094017094,2.29948199275643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,0.3025,0.166375,0.09150625,5160,17,6880,12
1751,7.264957264957265,1.983062414686606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01,0.001,0.0001,8640,21,1280,5
1752,12.98076923076923,2.5634689722911026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,3930,12,8190,18
1760,19.71153846153846,2.981204172991081,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.36,0.216,0.1296,3420,10,7480,14
1763,24.03846153846154,3.1796551117149194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,1.96,2.744,3.8416,3420,10,9480,22
1775,9.442307692307692,2.2452004092130933,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.64,0.512,0.4096,4230,14,7690,16
1776,28.846153846153847,3.361976668508874,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,1.44,1.728,2.0736,5240,17,6870,12
1777,18.46153846153846,2.9156895658804545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01,0.001,0.0001,4760,16,4770,9
1782,10.025,2.305081973192633,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2540,8,7860,17
1800,5.288461538461538,1.665527379085144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,3.24,5.832,10.4976,7950,21,2370,5
1801,12.94378698224852,2.560615903308696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,4.84,10.648,23.4256,3510,10,8190,18
1813,12.01923076923077,2.486507931154974,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,4510,15,8980,21
1824,24.03846153846154,3.1796551117149194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.96,2.744,3.8416,3800,12,9470,22
1825,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.09,0.027,0.0081,2000,6,7860,17
1826,33.65384615384615,3.5161273483361324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,0.4225,0.274625,0.17850625,7200,20,4670,9
1827,11.538461538461538,2.445685936634719,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.36,0.216,0.1296,5110,17,7970,18
1829,19.471153846153847,2.9689340803992668,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,0.4225,0.274625,0.17850625,5810,17,8270,18
1834,43.016194331983804,3.7615766571646403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01,0.001,0.0001,530,2,7570,15
1837,14.423076923076923,2.668829487948929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.21,1.331,1.4641,3620,11,8090,18
1838,13.461538461538462,2.5998366164619773,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.25,0.125,0.0625,4350,15,5580,9
1839,34.065934065934066,3.5282978839563874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,3255,10,8190,18
