"","wage","lwage","sex","shs","hsg","scl","clg","ad","mw","so","we","ne","exp1","exp2","exp3","exp4","occ","occ2","ind","ind2"
"1289",25,3.2188758248682,0,0,0,0,1,0,0,0,0,1,32,10.24,32.768,104.8576,"2310","8","7860","17"
"1299",19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,0,0,1,14,1.96,2.744,3.8416,"7750","21","3190","6"
"1302",27,3.29583686600433,1,0,0,1,0,0,0,0,0,1,15.5,2.4025,3.723875,5.77200625,"5700","17","4670","9"
"1304",14.4230769230769,2.66882948794893,0,0,1,0,0,0,0,0,0,1,14,1.96,2.744,3.8416,"8710","21","1170","5"
"1305",12.3076923076923,2.51022445777229,0,0,0,0,1,0,0,0,0,1,8,0.64,0.512,0.4096,"4760","16","4870","9"
"1306",28.5714285714286,3.35240721749272,1,0,0,0,1,0,0,0,0,1,13,1.69,2.197,2.8561,"2010","6","9470","22"
"1309",19.2307692307692,2.95651156040071,1,0,0,1,0,0,0,0,0,1,4,0.16,0.064,0.0256,"5600","17","8190","18"
"1310",15.3846153846154,2.7333680090865,0,0,0,0,1,0,0,0,0,1,3,0.09,0.027,0.0081,"8540","21","3875","6"
"1318",23.8461538461538,3.17162294001766,1,0,0,0,0,1,0,0,0,1,37,13.69,50.653,187.4161,"2310","8","7860","17"
"1323",20,2.99573227355399,0,0,1,0,0,0,0,0,0,1,29,8.41,24.389,70.7281,"9130","22","7790","16"
"1326",22.1153846153846,3.09627350277587,1,0,0,0,1,0,0,0,0,1,13,1.69,2.197,2.8561,"3255","10","7860","17"
"1342",8.64117647058823,2.15653873912362,0,0,0,0,0,1,0,0,0,1,15,2.25,3.375,5.0625,"430","1","6480","11"
"1359",35.5769230769231,3.57169719949094,0,0,1,0,0,0,0,0,0,1,8,0.64,0.512,0.4096,"6440","19","770","4"
"1378",17.0940170940171,2.83872852474433,0,0,1,0,0,0,0,0,0,1,30,9,27,81,"7700","21","2870","6"
"1380",16.6958041958042,2.81515744209498,1,0,0,1,0,0,0,0,0,1,28,7.84,21.952,61.4656,"2000","6","9570","22"
"1384",19.2307692307692,2.95651156040071,1,0,0,0,0,1,0,0,0,1,6,0.36,0.216,0.1296,"2000","6","7860","17"
"1385",18.2692307692308,2.90521826601316,0,0,0,0,1,0,0,0,0,1,20,4,8,16,"2010","6","8370","18"
"1387",19.6153846153846,2.97631418769689,1,0,0,0,0,1,0,0,0,1,23,5.29,12.167,27.9841,"1600","5","7870","17"
"1389",5.76923076923077,1.75253875607477,1,0,0,0,1,0,0,0,0,1,2,0.04,0.008,0.0016,"2010","6","8090","18"
"1405",12.9437869822485,2.5606159033087,1,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"2000","6","8090","18"
"1406",17.3076923076923,2.85115104474288,0,0,0,1,0,0,0,0,0,1,13,1.69,2.197,2.8561,"6355","19","570","3"
"1407",16.2721893491124,2.78945747573754,0,0,0,1,0,0,0,0,0,1,17,2.89,4.913,8.3521,"4400","15","8590","19"
"1412",23.0769230769231,3.13883311719466,1,0,0,0,0,1,0,0,0,1,2,0.04,0.008,0.0016,"2100","7","7270","14"
"1424",19.7115384615385,2.98120417299108,0,0,0,0,1,0,0,0,0,1,16,2.56,4.096,6.5536,"2900","9","7870","17"
"1425",25.9615384615385,3.25661615285105,1,0,1,0,0,0,0,0,0,1,10,1,1,1,"5700","17","4670","9"
"1432",11.419,2.43527863471951,1,0,0,1,0,0,0,0,0,1,7.5,0.5625,0.421875,0.31640625,"2630","9","7370","14"
"1433",17.606,2.86823975303871,0,0,1,0,0,0,0,0,0,1,7,0.49,0.343,0.2401,"8220","21","2880","6"
"1434",14.9038461538462,2.70161931077192,0,0,0,0,1,0,0,0,0,1,2,0.04,0.008,0.0016,"2810","9","6780","11"
"1451",19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,0,0,1,30.5,9.3025,28.372625,86.53650625,"4720","16","9370","22"
"1463",311.188811188811,5.74039983789442,1,0,0,1,0,0,0,0,0,1,15,2.25,3.375,5.0625,"3420","10","7480","14"
"1470",17.6923076923077,2.87312995146166,0,0,0,0,1,0,0,0,0,1,3,0.09,0.027,0.0081,"2310","8","7860","17"
"1472",13.4615384615385,2.59983661646198,0,0,0,0,1,0,0,0,0,1,6,0.36,0.216,0.1296,"4700","16","5180","9"
"1483",11.5384615384615,2.44568593663472,1,0,0,1,0,0,0,0,0,1,4.5,0.2025,0.091125,0.04100625,"5310","17","8190","18"
"1484",8.6996336996337,2.16328092128378,0,0,0,1,0,0,0,0,0,1,5,0.25,0.125,0.0625,"1550","4","2370","5"
"1490",17.3076923076923,2.85115104474288,0,0,1,0,0,0,0,0,0,1,27,7.29,19.683,53.1441,"4710","16","4090","7"
"1491",19.4230769230769,2.96646189125388,0,0,1,0,0,0,0,0,0,1,16,2.56,4.096,6.5536,"9130","22","6170","10"
"1496",20.8333333333333,3.03655426807425,0,0,1,0,0,0,0,0,0,1,12,1.44,1.728,2.0736,"310","1","8680","20"
"1499",48.0769230769231,3.87280229227486,0,0,0,0,0,1,0,0,0,1,30,9,27,81,"3255","10","8190","18"
"1503",13.4615384615385,2.59983661646198,0,0,0,0,1,0,0,0,0,1,3,0.09,0.027,0.0081,"1965","5","7870","17"
"1508",15.7692307692308,2.75806062167687,1,0,0,0,1,0,0,0,0,1,2,0.04,0.008,0.0016,"2310","8","7860","17"
"1513",28.5,3.3499040872746,1,0,0,0,1,0,0,0,0,1,19,3.61,6.859,13.0321,"3255","10","8190","18"
"1514",10.2495543672014,2.3272342282687,0,0,0,0,1,0,0,0,0,1,27,7.29,19.683,53.1441,"2000","6","8090","18"
"1516",16.5151821862348,2.8042800903432,1,0,0,0,0,1,0,0,0,1,6,0.36,0.216,0.1296,"5320","17","7870","17"
"1527",6.73076923076923,1.90668943590203,1,0,0,1,0,0,0,0,0,1,5.5,0.3025,0.166375,0.09150625,"1e+05","13","8680","20"
"1536",13.6752136752137,2.61558497343012,1,0,0,1,0,0,0,0,0,1,14,1.96,2.744,3.8416,"310","1","8680","20"
"1538",12.5719921104536,2.5314714913861,1,0,0,0,1,0,0,0,0,1,30,9,27,81,"3645","11","7970","18"
"1550",12.5,2.52572864430826,0,0,0,1,0,0,0,0,0,1,4.5,0.2025,0.091125,0.04100625,"4750","16","4690","9"
"1551",24.0384615384615,3.17965511171492,0,0,0,0,0,1,0,0,0,1,32,10.24,32.768,104.8576,"2340","8","8090","18"
"1558",15.3846153846154,2.7333680090865,1,0,1,0,0,0,0,0,0,1,5,0.25,0.125,0.0625,"4200","14","8660","20"
"1566",31.0096153846154,3.4342973300885,0,0,0,0,1,0,0,0,0,1,21,4.41,9.261,19.4481,"50","1","3970","6"
"1567",14.4230769230769,2.66882948794893,0,0,1,0,0,0,0,0,0,1,6,0.36,0.216,0.1296,"1e+05","20","4870","9"
"1568",14.4230769230769,2.66882948794893,1,0,1,0,0,0,0,0,0,1,7,0.49,0.343,0.2401,"3420","10","9170","21"
"1572",13.7019230769231,2.61753619356138,1,0,1,0,0,0,0,0,0,1,19,3.61,6.859,13.0321,"3600","11","8270","18"
"1573",14.5299145299145,2.67620959524655,0,0,1,0,0,0,0,0,0,1,20,4,8,16,"430","1","7790","16"
"1574",15.8653846153846,2.76413966775325,1,0,0,0,1,0,0,0,0,1,7,0.49,0.343,0.2401,"7420","20","6670","11"
"1575",5.76923076923077,1.75253875607477,0,0,1,0,0,0,0,0,0,1,9,0.81,0.729,0.6561,"8965","21","2890","6"
"1593",24.0384615384615,3.17965511171492,0,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"5260","17","9480","22"
"1599",33.6538461538462,3.51612734833613,1,0,1,0,0,0,0,0,0,1,33,10.89,35.937,118.5921,"2710","9","6570","11"
"1603",36.0576923076923,3.58512021982308,1,0,0,0,0,1,0,0,0,1,38,14.44,54.872,208.5136,"2320","8","7860","17"
"1608",14.63,2.68307421503203,1,0,0,0,1,0,0,0,0,1,7,0.49,0.343,0.2401,"2000","6","9480","22"
"1609",20.6730769230769,3.02883222198034,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"3245","10","8090","18"
"1614",25.4807692307692,3.23792401983889,0,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"1050","3","7380","14"
"1618",21.3675213675214,3.06187207605854,1,0,0,0,1,0,0,0,0,1,7,0.49,0.343,0.2401,"3820","12","9470","22"
"1630",9.61538461538461,2.26336437984076,1,0,1,0,0,0,0,0,0,1,14,1.96,2.744,3.8416,"4230","14","7690","16"
"1631",31.25,3.44201937618241,1,0,0,0,1,0,0,0,0,1,18,3.24,5.832,10.4976,"3255","10","8190","18"
"1646",19.6153846153846,2.97631418769689,1,0,1,0,0,0,0,0,0,1,10,1,1,1,"5120","17","6880","12"
"1647",84.6153846153846,4.43811610132493,0,0,0,0,1,0,0,0,0,1,28,7.84,21.952,61.4656,"1020","3","7380","14"
"1653",31.25,3.44201937618241,0,0,0,1,0,0,0,0,0,1,12.5,1.5625,1.953125,2.44140625,"120","1","4070","7"
"1654",26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,0,0,1,18,3.24,5.832,10.4976,"9050","22","6070","10"
"1655",17.8321678321678,2.88100400789256,1,0,0,0,0,1,0,0,0,1,6,0.36,0.216,0.1296,"2310","8","7860","17"
"1660",15.6862745098039,2.7527860949436,1,0,0,1,0,0,0,0,0,1,11.5,1.3225,1.520875,1.74900625,"5940","17","7980","18"
"1661",12.8205128205128,2.55104645229255,1,0,0,0,1,0,0,0,0,1,5,0.25,0.125,0.0625,"1965","5","7870","17"
"1667",19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,0,0,1,12,1.44,1.728,2.0736,"6230","19","770","4"
"1668",21.6346153846154,3.07429459605709,1,0,0,0,1,0,0,0,0,1,10,1,1,1,"800","2","3380","6"
"1669",13.2478632478632,2.58383627511554,0,0,1,0,0,0,0,0,0,1,11,1.21,1.331,1.4641,"20","1","4970","9"
"1693",22.5961538461538,3.11777970799683,1,0,1,0,0,0,0,0,0,1,32,10.24,32.768,104.8576,"5550","17","6370","10"
"1702",18.8034188034188,2.93403870454865,1,0,0,0,1,0,0,0,0,1,9,0.81,0.729,0.6561,"4700","16","5275","9"
"1706",38.4615384615385,3.64965874096066,1,0,0,0,1,0,0,0,0,1,19,3.61,6.859,13.0321,"2630","9","7370","14"
"1707",43.2692307692308,3.76744177661704,0,0,0,0,1,0,0,0,0,1,9,0.81,0.729,0.6561,"4840","16","7380","14"
"1708",57.6923076923077,4.05512384906882,1,0,0,1,0,0,0,0,0,1,19,3.61,6.859,13.0321,"1e+05","10","8190","18"
"1710",23.0769230769231,3.13883311719466,0,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"4760","16","5170","9"
"1711",4.80769230769231,1.57021719928082,1,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"2200","8","7870","17"
"1715",15.3846153846154,2.7333680090865,1,0,1,0,0,0,0,0,0,1,22,4.84,10.648,23.4256,"50","1","9170","21"
"1718",40.4858299595142,3.70095203534821,1,0,0,0,0,1,0,0,0,1,33,10.89,35.937,118.5921,"2430","8","7870","17"
"1723",12.9437869822485,2.5606159033087,0,0,0,1,0,0,0,0,0,1,4.5,0.2025,0.091125,0.04100625,"310","1","8680","20"
"1724",32.0512820512821,3.4673371841667,1,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"3310","10","7980","18"
"1725",23.0769230769231,3.13883311719466,0,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"740","2","9380","22"
"1730",20.0961538461538,3.00052844581748,1,0,0,0,1,0,0,0,0,1,9,0.81,0.729,0.6561,"2010","6","8170","18"
"1733",13.4615384615385,2.59983661646198,0,0,0,1,0,0,0,0,0,1,3,0.09,0.027,0.0081,"4700","16","4870","9"
"1734",26.4423076923077,3.27496529151924,1,0,0,1,0,0,0,0,0,1,16,2.56,4.096,6.5536,"5700","17","7070","13"
"1742",19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,0,0,1,2,0.04,0.008,0.0016,"4720","16","4970","9"
"1748",15.3846153846154,2.7333680090865,0,0,1,0,0,0,0,0,0,1,25,6.25,15.625,39.0625,"2900","9","6590","11"
"1749",9.96901709401709,2.29948199275643,0,0,0,1,0,0,0,0,0,1,5.5,0.3025,0.166375,0.09150625,"5160","17","6880","12"
"1751",7.26495726495726,1.98306241468661,1,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"8640","21","1280","5"
"1752",12.9807692307692,2.5634689722911,0,0,1,0,0,0,0,0,0,1,10,1,1,1,"3930","12","8190","18"
"1760",19.7115384615385,2.98120417299108,1,0,0,1,0,0,0,0,0,1,6,0.36,0.216,0.1296,"3420","10","7480","14"
"1763",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,0,0,1,14,1.96,2.744,3.8416,"3420","10","9480","22"
"1775",9.44230769230769,2.24520040921309,1,1,0,0,0,0,0,0,0,1,8,0.64,0.512,0.4096,"4230","14","7690","16"
"1776",28.8461538461538,3.36197666850887,1,0,0,0,0,1,0,0,0,1,12,1.44,1.728,2.0736,"5240","17","6870","12"
"1777",18.4615384615385,2.91568956588045,0,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"4760","16","4770","9"
"1782",10.025,2.30508197319263,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2540","8","7860","17"
"1800",5.28846153846154,1.66552737908514,0,0,0,1,0,0,0,0,0,1,18,3.24,5.832,10.4976,"7950","21","2370","5"
"1801",12.9437869822485,2.5606159033087,1,0,0,1,0,0,0,0,0,1,22,4.84,10.648,23.4256,"3510","10","8190","18"
"1813",12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,0,0,1,10,1,1,1,"4510","15","8980","21"
"1824",24.0384615384615,3.17965511171492,0,0,0,1,0,0,0,0,0,1,14,1.96,2.744,3.8416,"3800","12","9470","22"
"1825",19.2307692307692,2.95651156040071,1,0,0,0,0,1,0,0,0,1,3,0.09,0.027,0.0081,"2000","6","7860","17"
"1826",33.6538461538462,3.51612734833613,0,0,0,1,0,0,0,0,0,1,6.5,0.4225,0.274625,0.17850625,"7200","20","4670","9"
"1827",11.5384615384615,2.44568593663472,1,0,0,1,0,0,0,0,0,1,6,0.36,0.216,0.1296,"5110","17","7970","18"
"1829",19.4711538461538,2.96893408039927,1,0,0,1,0,0,0,0,0,1,6.5,0.4225,0.274625,0.17850625,"5810","17","8270","18"
"1834",43.0161943319838,3.76157665716464,1,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"530","2","7570","15"
"1837",14.4230769230769,2.66882948794893,0,0,0,1,0,0,0,0,0,1,11,1.21,1.331,1.4641,"3620","11","8090","18"
"1838",13.4615384615385,2.59983661646198,1,0,1,0,0,0,0,0,0,1,5,0.25,0.125,0.0625,"4350","15","5580","9"
"1839",34.0659340659341,3.52829788395639,0,0,0,1,0,0,0,0,0,1,10,1,1,1,"3255","10","8190","18"
"1840",21.6346153846154,3.07429459605709,0,0,0,1,0,0,0,0,0,1,9,0.81,0.729,0.6561,"7700","21","4970","9"
"1856",17.1328671328671,2.84099867327887,1,0,0,1,0,0,0,0,0,1,5,0.25,0.125,0.0625,"230","1","7870","17"
"1858",12.0192307692308,2.48650793115497,1,0,0,0,1,0,0,0,0,1,2,0.04,0.008,0.0016,"4720","16","4990","9"
"1859",9.61538461538461,2.26336437984076,1,0,0,1,0,0,0,0,0,1,4.5,0.2025,0.091125,0.04100625,"8255","21","7470","14"
"1861",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,0,0,1,36,12.96,46.656,167.9616,"3255","10","9480","22"
"1862",19.9038461538462,2.99091298711804,1,0,0,0,0,1,0,0,0,1,22,4.84,10.648,23.4256,"2010","6","9480","22"
"1866",51.975051975052,3.95076383374458,0,0,0,1,0,0,0,0,0,1,35,12.25,42.875,150.0625,"6010","18","9480","22"
"1867",79.3269230769231,4.37357758018735,1,0,1,0,0,0,0,0,0,1,26,6.76,17.576,45.6976,"4710","16","4170","7"
"1870",36.3247863247863,3.59250032712071,0,0,1,0,0,0,0,0,0,1,30,9,27,81,"6260","19","770","4"
"1871",36.0576923076923,3.58512021982308,1,0,0,1,0,0,0,0,0,1,41.5,17.2225,71.473375,296.61450625,"410","1","7070","13"
"1887",14.957264957265,2.7051971321198,0,0,1,0,0,0,0,0,0,1,21,4.41,9.261,19.4481,"1e+05","19","3190","6"
"1888",52.8846153846154,3.96811247207919,0,0,0,0,1,0,0,0,0,1,13,1.69,2.197,2.8561,"1350","4","2190","5"
"1889",62.5,4.13516655674236,1,0,0,0,0,1,0,0,0,1,6,0.36,0.216,0.1296,"430","1","4380","8"
"1891",17.2596153846154,2.84836940178101,0,0,1,0,0,0,0,0,0,1,11,1.21,1.331,1.4641,"1550","4","7460","14"
"1893",22.4358974358974,3.11066224022797,1,0,0,0,0,1,0,0,0,1,27,7.29,19.683,53.1441,"230","1","7860","17"
"1896",34.1880341880342,3.53187570530427,1,0,0,0,1,0,0,0,0,1,17,2.89,4.913,8.3521,"5700","17","7460","14"
"1913",34.1346153846154,3.53031198332809,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2100","7","7380","14"
"1914",11.8269230769231,2.47037854922509,0,0,0,0,0,1,0,0,0,1,9,0.81,0.729,0.6561,"1460","4","9570","22"
"1915",19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,0,0,1,8,0.64,0.512,0.4096,"4000","13","8680","20"
"1916",19.7115384615385,2.98120417299108,0,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"4620","15","8590","19"
"1917",36.0576923076923,3.58512021982308,1,0,0,1,0,0,0,0,0,1,38,14.44,54.872,208.5136,"410","1","7070","13"
"1923",18.2926829268293,2.90650113982605,0,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"1060","3","6970","12"
"1924",32.6923076923077,3.48713981146288,0,0,0,0,1,0,0,0,0,1,3,0.09,0.027,0.0081,"1360","4","7290","14"
"1925",19.2307692307692,2.95651156040071,1,0,0,0,0,1,0,0,0,1,1,0.01,0.001,1e-04,"4620","15","8590","19"
"1926",28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,0,0,1,2,0.04,0.008,0.0016,"1360","4","7290","14"
"1928",8.46153846153846,2.13553100833088,1,0,0,1,0,0,0,0,0,1,6.5,0.4225,0.274625,0.17850625,"2300","8","8470","18"
"1930",120.192307692308,4.78909302414902,0,0,0,0,0,1,0,0,0,1,33,10.89,35.937,118.5921,"3256","10","7970","18"
"1931",29.6474358974359,3.38937564269699,0,0,0,0,0,1,0,0,0,1,36,12.96,46.656,167.9616,"3255","10","8190","18"
"1932",58.1196581196581,4.06250395636644,0,0,0,0,1,0,0,0,0,1,14,1.96,2.744,3.8416,"1020","3","7380","14"
"1933",29.9145299145299,3.39834431267975,0,0,0,0,0,1,0,0,0,1,7,0.49,0.343,0.2401,"1020","3","7380","14"
"1934",25.7211538461538,3.24731376018873,1,0,0,0,1,0,0,0,0,1,7,0.49,0.343,0.2401,"1360","4","7290","14"
"1938",12.0879120879121,2.49220595226961,1,0,0,0,1,0,0,0,0,1,9,0.81,0.729,0.6561,"4230","14","8660","20"
"1939",20,2.99573227355399,1,0,0,0,1,0,0,0,0,1,28,7.84,21.952,61.4656,"5240","17","6970","12"
"1945",22.5961538461538,3.11777970799683,1,0,0,0,0,1,0,0,0,1,4,0.16,0.064,0.0256,"2000","6","7870","17"
"1946",22.0352564102564,3.09264373472529,1,0,0,0,0,1,0,0,0,1,21,4.41,9.261,19.4481,"3060","10","7970","18"
"1947",27.027027027027,3.29683736633791,1,0,0,0,1,0,0,0,0,1,26,6.76,17.576,45.6976,"3255","10","9480","22"
"1949",29.2307692307692,3.37522189525889,0,0,0,0,1,0,0,0,0,1,20,4,8,16,"310","1","8680","20"
"1960",7.21153846153846,1.97568230738898,0,0,1,0,0,0,0,0,0,1,6,0.36,0.216,0.1296,"430","1","1370","5"
"1961",27.4725274725275,3.31318650433944,0,0,0,0,1,0,0,0,0,1,3,0.09,0.027,0.0081,"820","2","9380","22"
"1962",28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"630","2","9380","22"
"1963",48.0769230769231,3.87280229227486,1,0,0,0,1,0,0,0,0,1,25,6.25,15.625,39.0625,"3255","10","8190","18"
"1964",24.0384615384615,3.17965511171492,1,0,1,0,0,0,0,0,0,1,11,1.21,1.331,1.4641,"2300","8","7860","17"
"1973",8.64038461538462,2.15644709749469,1,0,0,1,0,0,0,0,0,1,12,1.44,1.728,2.0736,"5330","17","6870","12"
"1978",14.4230769230769,2.66882948794893,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"1820","5","9480","22"
"1982",24.9519230769231,3.21695089645862,0,0,0,0,0,1,0,0,0,1,2,0.04,0.008,0.0016,"3930","12","7690","16"
"1983",29.9769230769231,3.40042785488313,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"1240","3","8190","18"
"1986",31.25,3.44201937618241,1,0,0,0,1,0,0,0,0,1,27,7.29,19.683,53.1441,"2400","8","8570","19"
"1988",14.9373881932021,2.7038673446898,0,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"2200","8","7870","17"
"1999",16.8269230769231,2.82298016777619,0,0,0,1,0,0,0,0,0,1,24.5,6.0025,14.706125,36.03000625,"4030","13","8270","18"
"2003",20.1923076923077,3.00530172457014,1,0,1,0,0,0,0,0,0,1,21,4.41,9.261,19.4481,"5410","17","8190","18"
"2009",21.1538461538462,3.05182174020503,1,0,1,0,0,0,0,0,0,1,10,1,1,1,"2016","6","8370","18"
"2010",43.2692307692308,3.76744177661704,0,0,0,0,0,1,0,0,0,1,5,0.25,0.125,0.0625,"4840","16","7380","14"
"2011",26.4423076923077,3.27496529151924,0,0,1,0,0,0,0,0,0,1,40,16,64,256,"230","1","7870","17"
"2016",12.0192307692308,2.48650793115497,0,0,0,1,0,0,0,0,0,1,8.5,0.7225,0.614125,0.52200625,"6440","19","770","4"
"2020",16.0576923076923,2.77618800626943,1,0,0,0,1,0,0,0,0,1,5,0.25,0.125,0.0625,"2300","8","8470","18"
"2021",71.1538461538462,4.26484438005089,0,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"840","2","6480","11"
"2024",17.7884615384615,2.878550018931,0,0,1,0,0,0,0,0,0,1,5,0.25,0.125,0.0625,"4850","16","4170","7"
"2025",21,3.04452243772342,1,0,1,0,0,0,0,0,0,1,5,0.25,0.125,0.0625,"4510","15","8980","21"
"2029",72.1153846153846,4.27826740038303,0,0,0,0,1,0,0,0,0,1,2,0.04,0.008,0.0016,"3945","12","7680","16"
"2042",11.4345114345114,2.4366361011148,1,0,0,0,1,0,0,0,0,1,9,0.81,0.729,0.6561,"4700","16","5170","9"
"2050",7.21153846153846,1.97568230738898,1,0,1,0,0,0,0,0,0,1,31,9.61,29.791,92.3521,"2540","8","7860","17"
"2055",10.8853410740203,2.38741702851074,1,0,1,0,0,0,0,0,0,1,30,9,27,81,"9130","22","6380","10"
"2063",24.0384615384615,3.17965511171492,1,0,1,0,0,0,0,0,0,1,5,0.25,0.125,0.0625,"3600","11","8190","18"
"2070",24.0384615384615,3.17965511171492,1,0,1,0,0,0,0,0,0,1,25,6.25,15.625,39.0625,"50","1","8660","20"
"2072",12.0192307692308,2.48650793115497,0,0,0,0,1,0,0,0,0,1,9,0.81,0.729,0.6561,"4760","16","4670","9"
"2084",33.6538461538462,3.51612734833613,0,0,0,0,1,0,0,0,0,1,6,0.36,0.216,0.1296,"3850","12","9470","22"
"2089",33.5444444444444,3.51287125937657,0,0,0,0,1,0,0,0,0,1,7,0.49,0.343,0.2401,"1800","5","7460","14"
"2090",20.9514170040486,3.04220628150559,1,0,0,0,0,1,0,0,0,1,4,0.16,0.064,0.0256,"2000","6","7870","17"
"2094",48.582995951417,3.88327359214216,1,0,0,0,1,0,0,0,0,1,28,7.84,21.952,61.4656,"1760","5","2190","5"
"2099",14.6153846153846,2.68207471469895,0,0,1,0,0,0,0,0,0,1,27,7.29,19.683,53.1441,"4220","14","3960","6"
"2107",6.41025641025641,1.8578992717326,0,0,0,1,0,0,0,0,0,1,7,0.49,0.343,0.2401,"7420","20","7290","14"
"2110",17.3076923076923,2.85115104474288,0,0,1,0,0,0,0,0,0,1,41,16.81,68.921,282.5761,"4220","14","6990","12"
"2116",30.7692307692308,3.42651518964645,1,0,0,0,1,0,0,0,0,1,3,0.09,0.027,0.0081,"4760","16","5480","9"
"2117",10.5769230769231,2.35867455964509,0,0,1,0,0,0,0,0,0,1,16,2.56,4.096,6.5536,"5620","17","5380","9"
"2118",52.991452991453,3.97013063623543,0,0,0,1,0,0,0,0,0,1,29,8.41,24.389,70.7281,"1020","3","3365","6"
"2122",24.3589743589744,3.19290033846494,0,0,0,1,0,0,0,0,0,1,6,0.36,0.216,0.1296,"710","2","3365","6"
"2123",50.8468531468531,3.92881823556197,1,0,0,0,1,0,0,0,0,1,38,14.44,54.872,208.5136,"5240","17","3390","6"
"2125",20.1923076923077,3.00530172457014,1,0,0,0,0,1,0,0,0,1,6,0.36,0.216,0.1296,"726","2","9170","21"
"2132",14.9038461538462,2.70161931077192,0,0,1,0,0,0,0,0,0,1,40,16,64,256,"5620","17","5380","9"
"2135",13.7362637362637,2.6200393237795,1,0,0,1,0,0,0,0,0,1,34.5,11.9025,41.063625,141.66950625,"5240","17","9070","21"
"2142",12.0192307692308,2.48650793115497,1,0,0,0,0,1,0,0,0,1,31,9.61,29.791,92.3521,"2310","8","7860","17"
"2143",28.8461538461538,3.36197666850887,1,0,0,0,0,1,0,0,0,1,3,0.09,0.027,0.0081,"3150","10","8190","18"
"2144",28.8461538461538,3.36197666850887,1,0,0,0,1,0,0,0,0,1,3,0.09,0.027,0.0081,"2330","8","7860","17"
"2146",10.5769230769231,2.35867455964509,0,0,0,1,0,0,0,0,0,1,9.5,0.9025,0.857375,0.81450625,"4250","14","7770","16"
"2159",22.5961538461538,3.11777970799683,0,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"840","2","4270","7"
"2172",14.9038461538462,2.70161931077192,0,0,1,0,0,0,0,0,0,1,7,0.49,0.343,0.2401,"7700","21","3680","6"
"2173",22.4358974358974,3.11066224022797,0,0,1,0,0,0,0,0,0,1,21,4.41,9.261,19.4481,"9130","22","4090","7"
"2188",23.5042735042735,3.15718225586286,1,0,0,0,1,0,0,0,0,1,2,0.04,0.008,0.0016,"3540","10","8190","18"
"2194",43.2692307692308,3.76744177661704,0,0,1,0,0,0,0,0,0,1,29,8.41,24.389,70.7281,"7410","20","570","3"
"2197",19.2307692307692,2.95651156040071,0,0,0,0,0,1,0,0,0,1,7,0.49,0.343,0.2401,"1760","5","2190","5"
"2199",15.3133903133903,2.72872762953,1,0,0,1,0,0,0,0,0,1,27,7.29,19.683,53.1441,"100","1","9090","21"
"2210",96.1538461538462,4.56594947283481,0,0,0,0,0,1,0,0,0,1,29,8.41,24.389,70.7281,"3060","10","8190","18"
"2214",43.2692307692308,3.76744177661704,0,0,1,0,0,0,0,0,0,1,29,8.41,24.389,70.7281,"7410","20","570","3"
"2215",43.2692307692308,3.76744177661704,0,0,1,0,0,0,0,0,0,1,29,8.41,24.389,70.7281,"7410","20","570","3"
"2216",43.2692307692308,3.76744177661704,0,0,1,0,0,0,0,0,0,1,29,8.41,24.389,70.7281,"7410","20","570","3"
"2223",26.4423076923077,3.27496529151924,1,0,1,0,0,0,0,0,0,1,29,8.41,24.389,70.7281,"340","1","8660","20"
"2224",40.8653846153846,3.71028336277709,0,0,0,1,0,0,0,0,0,1,26.5,7.0225,18.609625,49.31550625,"7150","20","8770","21"
